ds,input_dim,# lay,# neu,acc,enc_at_l,enc_eq,solver,ddup,ohe-ddup,h_type,h_solver,# gates,# gates_f,# cl,# var,# avg_cl_s,# avg_var_s,# expl,run_t,t_Model,t_Encoding,t_Explain,t/Exp,m_enc,m_expl,dedup_strat,exp_strat,proc_rounds
iris,8,2,12,0.8333333134651184,tot,bit,gc3,sat,0,lbx,mgh,24,4,29,14,76.50,75.00,2,0.13269472122192383,0.01146078109741211,0.11432409286499023,0.006540060043334961,0.0032700300216674805,81.15 KB,109.1 KB,full,mus,0
iris,8,2,12,0.8333333134651184,tot,bit,gc3,sat,0,lbx,mgh,24,4,29,14,76.50,75.00,2,0.12777972221374512,0.009241819381713867,0.11203980445861816,0.00616908073425293,0.003084540367126465,72.51 KB,100.32 KB,full,mus,0
iris,8,2,12,0.8333333134651184,tot,bit,gc3,sat,0,lbx,mgh,24,4,29,14,76.50,75.00,2,0.12387204170227051,0.008966207504272461,0.10869884490966797,0.005908966064453125,0.0029544830322265625,81.15 KB,108.88 KB,full,mus,0
iris,8,2,12,0.8333333134651184,tot,bit,gc3,sat,0,lbx,mgh,24,4,29,14,76.50,75.00,2,0.12404203414916992,0.00871586799621582,0.10888528823852539,0.0061037540435791016,0.0030518770217895508,72.63 KB,100.66 KB,full,mus,0
iris,8,2,12,0.8333333134651184,tot,bit,gc3,sat,2,lbx,mgh,24,4,29,14,76.50,75.00,2,0.1306629180908203,0.008939981460571289,0.11531686782836914,0.0060939788818359375,0.0030469894409179688,91.85 KB,100.82 KB,b_full,mus,0
iris,8,2,12,0.8333333134651184,tot,bit,gc3,sat,2,lbx,mgh,24,4,29,14,76.50,75.00,2,0.12616991996765137,0.008745193481445312,0.11093974113464355,0.0061490535736083984,0.0030745267868041992,83.51 KB,111.55 KB,b_full,mus,0
iris,8,2,12,0.8333333134651184,tot,bit,gc3,sat,2,lbx,mgh,24,4,29,14,76.50,75.00,2,0.1255497932434082,0.009099006652832031,0.11000895500183105,0.006159067153930664,0.003079533576965332,92.45 KB,84.85 KB,b_full,mus,0
iris,8,2,12,0.8333333134651184,tot,bit,gc3,sat,2,lbx,mgh,24,4,29,14,76.50,75.00,2,0.12695789337158203,0.010040998458862305,0.11054682731628418,0.006040096282958984,0.003020048141479492,83.8 KB,112.2 KB,b_full,mus,0
iris,8,2,12,0.8333333134651184,tot,bit,gc3,sat,2,lbx,mgh,24,4,29,14,76.50,75.00,2,0.12867093086242676,0.008967161178588867,0.11304783821105957,0.006313323974609375,0.0031566619873046875,92.29 KB,86.31 KB,b_full,mus,0
compas,34,2,21,0.638061661469309,tot,bit,gc3,sat,0,lbx,mgh,42,14,135,94,164.16,118.75,10,0.6241590976715088,0.39496874809265137,0.20334529876708984,0.025416851043701172,0.0025416851043701173,172.77 KB,250.24 KB,parent,mus,0
compas,34,2,21,0.638061661469309,tot,bit,gc3,sat,0,lbx,mgh,42,14,135,94,164.16,118.75,10,0.5292117595672607,0.3082468509674072,0.19947409629821777,0.02097296714782715,0.002097296714782715,159.56 KB,232.31 KB,parent,mus,0
compas,34,2,21,0.638061661469309,tot,bit,gc3,sat,0,lbx,mgh,42,14,135,94,164.16,118.75,10,0.527292013168335,0.3014030456542969,0.20508313179016113,0.020401954650878906,0.002040195465087891,154.56 KB,208.72 KB,parent,mus,0
compas,34,2,21,0.638061661469309,tot,bit,gc3,sat,0,lbx,mgh,42,14,135,94,164.16,118.75,10,0.5278210639953613,0.306412935256958,0.19960713386535645,0.021420717239379883,0.0021420717239379883,141.73 KB,202.9 KB,parent,mus,0
compas,34,2,21,0.638061661469309,tot,bit,gc3,sat,0,lbx,mgh,42,14,135,94,164.16,118.75,10,0.5361120700836182,0.3100559711456299,0.20550918579101562,0.020198822021484375,0.0020198822021484375,125.72 KB,177.51 KB,parent,mus,0
compas,34,2,21,0.638061661469309,tot,bit,gc3,sat,0,lbx,mgh,42,14,135,94,164.16,118.75,10,0.5276720523834229,0.3006620407104492,0.20413899421691895,0.022495031356811523,0.0022495031356811524,121.34 KB,173.62 KB,full,mus,0
compas,34,2,21,0.638061661469309,tot,bit,gc3,sat,0,lbx,mgh,42,14,135,94,164.16,118.75,10,0.5409998893737793,0.3149700164794922,0.2036130428314209,0.022063016891479492,0.002206301689147949,121.47 KB,180.14 KB,full,mus,0
compas,34,2,21,0.638061661469309,tot,bit,gc3,sat,0,lbx,mgh,42,14,135,94,164.16,118.75,10,0.5340209007263184,0.3089749813079834,0.20348310470581055,0.02120494842529297,0.002120494842529297,121.34 KB,174.57 KB,full,mus,0
compas,34,2,21,0.638061661469309,tot,bit,gc3,sat,0,lbx,mgh,42,14,135,94,164.16,118.75,10,0.548410177230835,0.31360507011413574,0.21410322189331055,0.020352840423583984,0.0020352840423583985,121.18 KB,174.21 KB,full,mus,0
compas,34,2,21,0.638061661469309,tot,bit,gc3,sat,0,lbx,mgh,42,14,135,94,164.16,118.75,10,0.5420989990234375,0.3096938133239746,0.2116222381591797,0.020396947860717773,0.0020396947860717774,121.18 KB,173.19 KB,full,mus,0
compas,34,2,21,0.638061661469309,tot,bit,gc3,sat,0,lbx,mgh,42,14,135,94,164.16,118.75,10,0.5397560596466064,0.305192232131958,0.212601900100708,0.021372079849243164,0.0021372079849243165,126.17 KB,177.38 KB,b_full,mus,0
compas,34,2,21,0.638061661469309,tot,bit,gc3,sat,0,lbx,mgh,42,14,135,94,164.16,118.75,10,0.5320858955383301,0.3009037971496582,0.20999908447265625,0.02074289321899414,0.0020742893218994142,125.72 KB,177.31 KB,b_full,mus,0
compas,34,2,21,0.638061661469309,tot,bit,gc3,sat,0,lbx,mgh,42,14,135,94,164.16,118.75,10,0.5704271793365479,0.34001731872558594,0.20889973640441895,0.021087169647216797,0.0021087169647216798,171.81 KB,247.36 KB,b_full,mus,0
compas,34,2,21,0.638061661469309,tot,bit,gc3,sat,0,lbx,mgh,42,14,135,94,164.16,118.75,10,0.5405540466308594,0.3054511547088623,0.2134406566619873,0.021165132522583008,0.0021165132522583006,166.76 KB,239.96 KB,b_full,mus,0
