ds,input_dim,# lay,# neu,acc,enc_at_l,enc_eq,solver,ddup,ohe-ddup,h_type,h_solver,# gates,# gates_f,# cl,# var,# avg_cl_s,# avg_var_s,# expl,run_t,t_Model,t_Encoding,t_Explain,t/Exp,m_enc,m_expl,dedup_strat,exp_strat,proc_rounds
iris,8,2,12,0.8333333134651184,tot,bit,gc3,sat,N/A,lbx,mgh,24,4,29,14,76.50,75.00,2,0.13058900833129883,0.009463071823120117,0.11407995223999023,0.006738901138305664,0.003369450569152832,83.84 KB,96.75 KB,full,mus,0
iris,8,2,12,0.8333333134651184,tot,bit,gc3,sat,N/A,lbx,mgh,24,4,29,14,76.50,75.00,2,0.12915515899658203,0.008492231369018555,0.11326718330383301,0.007047891616821289,0.0035239458084106445,73.23 KB,101.11 KB,full,mus,0
iris,8,2,12,0.8333333134651184,tot,bit,gc3,sat,N/A,lbx,mgh,24,4,29,14,76.50,75.00,2,0.129608154296875,0.009165048599243164,0.11302709579467773,0.006360054016113281,0.0031800270080566406,81.16 KB,108.91 KB,full,mus,0
iris,8,2,12,0.8333333134651184,tot,bit,gc3,sat,N/A,lbx,mgh,24,4,29,14,76.50,75.00,2,0.12747478485107422,0.009639978408813477,0.11147689819335938,0.006089210510253906,0.003044605255126953,72.35 KB,101.47 KB,full,mus,0
iris,8,2,12,0.8333333134651184,tot,bit,gc3,bdd,N/A,lbx,mgh,24,4,29,14,76.50,75.00,2,0.12996888160705566,0.008948087692260742,0.1135249137878418,0.007189035415649414,0.003594517707824707,320.32 KB,124.52 KB,full,mus,0
iris,8,2,12,0.8333333134651184,tot,bit,gc3,bdd,N/A,lbx,mgh,24,4,29,14,76.50,75.00,2,0.12970209121704102,0.008966207504272461,0.11399412155151367,0.006475687026977539,0.0032378435134887695,316.61 KB,110.65 KB,full,mus,0
iris,8,2,12,0.8333333134651184,tot,bit,gc3,bdd,N/A,lbx,mgh,24,4,29,14,76.50,75.00,2,0.1316080093383789,0.009408950805664062,0.11562800407409668,0.006263017654418945,0.0031315088272094727,317.03 KB,109.22 KB,full,mus,0
iris,8,2,12,0.8333333134651184,tot,bit,gc3,bdd,N/A,lbx,mgh,24,4,29,14,76.50,75.00,2,0.13635921478271484,0.00935506820678711,0.12082910537719727,0.0059092044830322266,0.0029546022415161133,316.61 KB,108.79 KB,full,mus,0
iris,8,2,12,0.8333333134651184,tot,bit,gc3,bdd,N/A,lbx,mgh,24,4,29,14,76.50,75.00,2,0.13292193412780762,0.008971929550170898,0.11713576316833496,0.006514310836791992,0.003257155418395996,316.74 KB,108.78 KB,full,mus,0
iris,8,2,12,0.8333333134651184,tot,bit,gc3,,N/A,lbx,mgh,24,24,64,24,111.50,85.00,2,0.07714390754699707,0.008708953857421875,0.06151080131530762,0.006552219390869141,0.0032761096954345703,93.85 KB,92.95 KB,full,mus,0
