ds,input_dim,# lay,# neu,acc,enc_at_l,enc_eq,solver,ddup,ohe-ddup,h_type,h_solver,# gates,# gates_f,# cl,# var,# avg_cl_s,# avg_var_s,# expl,run_t,t_Model,t_Encoding,t_Explain,t/Exp,m_enc,m_expl,dedup_strat,exp_strat,proc_rounds
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mcm,sat,0,sat,mgh,52,19,185,59,379.40,230.50,10,1.5169131755828857,0.015352010726928711,1.4759728908538818,0.025065183639526367,0.002506518363952637,189.01 KB,220.88 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mcm,sat,0,sat,mgh,52,19,185,59,379.40,230.50,10,1.4985520839691162,0.015300989151000977,1.4578721523284912,0.02479267120361328,0.002479267120361328,189.37 KB,221.11 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mcm,sat,0,sat,mgh,52,19,185,59,379.40,230.50,10,1.5114719867706299,0.015413045883178711,1.4705569744110107,0.024937152862548828,0.0024937152862548827,189.01 KB,220.71 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mcm,sat,0,sat,mgh,52,19,185,59,379.40,230.50,10,1.4998128414154053,0.015244245529174805,1.459789752960205,0.024231910705566406,0.0024231910705566407,179.12 KB,210.78 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mcm,sat,0,sat,mgh,52,19,185,59,379.40,230.50,10,1.5170021057128906,0.015393733978271484,1.4754443168640137,0.025563955307006836,0.0025563955307006834,189.01 KB,220.67 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mcm,sat,0,sat,mgh,52,19,185,59,379.40,230.50,10,1.5064160823822021,0.015973806381225586,1.4653072357177734,0.024545907974243164,0.0024545907974243162,178.32 KB,212.5 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mpl,sat,0,sat,mgh,52,19,185,59,415.00,230.50,10,0.32041382789611816,0.015707015991210938,0.28454089164733887,0.019623994827270508,0.0019623994827270507,189.03 KB,221.04 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mpl,sat,0,sat,mgh,52,19,185,59,415.00,230.50,10,0.3166639804840088,0.015717029571533203,0.2796480655670166,0.02058696746826172,0.0020586967468261717,189.16 KB,221.12 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mpl,sat,0,sat,mgh,52,19,185,59,415.00,230.50,10,0.3049638271331787,0.0152587890625,0.2691829204559326,0.01990818977355957,0.001990818977355957,187.12 KB,219.03 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mpl,sat,0,sat,mgh,52,19,185,59,415.00,230.50,10,0.31995487213134766,0.01551675796508789,0.28392601013183594,0.02000117301940918,0.002000117301940918,188.87 KB,220.72 KB,parent,mus,0
